-2.32136e-14	1.4593
3.06747e-14	-0.987497
-1.21038e-15	0.91744
1.02485e-15	-2.95628
4.48812e-15	9.94424
1	1.59826
6.00771e-16	-0.309711
1	1.80452
-3.18055e-16	-280.289
6.90004e-15	-35.397
-8.83487e-17	0.71516
-5.48911e-14	0.491757
-2.29707e-16	0.444862
1	0.307621
6.7145e-16	0.942694
1	0.483769
-1.1397e-15	0.334007
1.7228e-16	90.947
-1.66449e-14	0.0882511
-1.92954e-14	-420.663
-4.24074e-16	-0.0181373
4.24074e-16	-121.137
1.85532e-15	1.14382
-2.04969e-15	1.16154
-1.63887e-14	0.404016
-4.52346e-15	0.831265
1	0.273119
1	1.88347
-2.12037e-16	11.8802
-2.72556e-15	-7.87889
1	1.19465
-1.43125e-15	0.729245
3.53395e-17	0.550525
7.93018e-14	3.60431
-1.90833e-15	-0.381241
1.00718e-15	0.484672
6.91241e-14	0.728173
3.40673e-14	0.176292
-3.69739e-15	-0.00238638
1.76697e-15	0.673959
6.34344e-15	-4.79716
-1.37824e-15	0.0635472
-6.18441e-16	-988.554
-2.10712e-15	12.6497
3.24947e-14	0.383729
-3.0657e-15	-0.159017
7.68634e-16	0.420751
-4.06404e-16	0.133591
3.84317e-15	0.0950291
-1.55494e-15	-0.599742
3.28657e-15	1.49781
1.50193e-14	5.3799
-4.50579e-16	-584.071
-3.46574e-13	-0.288228
1	0.00361221
1.37824e-15	-2.00325
-1.20508e-14	1.42901
-6.58198e-16	0.406643
5.30092e-16	1.06619
3.2689e-16	-0.730827
2.66813e-15	0.523984
-1.67863e-16	0.562961
-5.49529e-14	0.856422
9.89506e-16	0.4012
5.38927e-16	1.40575
8.34896e-16	1452.86
-1.06018e-16	0.196886
4.94753e-15	0.71758
6.18441e-16	0.517902
1	0.352578
3.88734e-16	855.722
2.03909e-14	0.022278
-4.34676e-15	0.107552
-7.17303e-14	244902
-5.96354e-16	0.264357
8.97623e-15	1.11912
-2.04527e-15	0.00723232
1	0.27354
-1.02838e-13	0.123939
-5.21258e-16	0.0348726
-1.6963e-15	0.369795
3.88734e-16	0.0070364
2.43843e-15	0.0730011
1.04252e-15	0.172656
-1.69276e-14	0.958526
-2.47376e-15	1.1632
-5.38927e-16	-0.669341
1.85091e-15	3.06716
3.18055e-16	-0.524381
1	17.4403
1	6.55271
-4.31849e-14	0.948185
-5.29386e-14	0.558689
8.77833e-14	-0.048255
5.31859e-15	0.402318
5.03588e-16	3.4122
-1.59028e-16	-5.76046
7.73935e-14	1.32782
1	1.06771
-6.74984e-14	5.24121
8.4373e-16	-0.18832
-6.11373e-15	0.99428
-3.28657e-15	2.24773
-3.18055e-16	-1.76821
1.20861e-14	-0.802716
-4.25488e-14	1.34045
-6.96188e-14	0.318445
-6.36111e-15	0.605876
1.83765e-15	5.91818
-2.33241e-15	0.253761
2.6858e-15	0.581832
4.06404e-15	-0.309974
4.21423e-15	-2.48503
-3.88734e-15	-2.97795
-5.30092e-16	7.79737
-8.65818e-15	2.11845
4.80617e-15	-32.4445
1.23688e-16	0.161267
-3.18055e-16	0.331933
-1.41888e-14	2.95373
1	0.90833
6.50247e-15	-2669.45
3.54234e-14	-0.414361
1	2.13084
-8.83487e-16	0.475974
-8.62284e-15	12.5355
1	0.867296
-8.48148e-15	0.407703
-6.00771e-16	0.312081
-9.68302e-15	0.140217
2.61512e-15	1.03034
9.71836e-17	0.632469
-9.89506e-16	0.307585
1.68746e-15	0.701582
-6.00771e-16	0.462876
1	0.576347
2.91551e-15	0.920404
-3.31396e-14	1.67398
4.80617e-15	-2.27928
-1.75284e-14	-2.46615
-6.86911e-16	0.325145
-1.76697e-15	0.236321
-3.25271e-11	0.11879
-1.6963e-15	253.777
1.55626e-14	-0.575957
2.51405e-13	-229.343
-5.47762e-16	0.0558151
-2.47376e-15	-6.02312
-3.71065e-16	0.379811
-1.48426e-15	0.548315
-3.48094e-15	0.179073
4.2729e-13	-0.852627
1.73164e-15	13.6408
-3.03566e-14	1.45338
2.82716e-16	77.9716
-6.7145e-15	0.686833
9.80671e-16	1.02961
-5.30092e-15	0.487577
-4.94753e-16	0.91161
1.36941e-16	8.83817
2.36775e-15	0.245525
-1.48426e-15	-0.218691
1.30844e-14	20.1578
1	1.69436
2.69464e-16	1.13907
1.23688e-16	0.429103
-2.04086e-15	-18.8481
3.46327e-15	0.206375
2.43843e-15	-28.0559
3.4191e-15	1.14722
-6.53781e-16	0.726159
-8.48148e-16	-0.663433
-2.21314e-15	-5898.34
5.07334e-13	0.398866
2.56211e-16	-0.39556
-5.61015e-16	0.639521
-4.61799e-14	0.99392
1.24572e-15	0.572876
1	1.71748
1	0.447585
-2.30414e-14	0.62152
1	0.674571
1.37029e-14	0.194812
-4.62947e-15	-0.0771647
1	0.598007
4.94753e-16	0.545716
2.33241e-14	-0.594335
2.00552e-15	0.356929
-2.95968e-15	0.938754
-4.77083e-16	-0.72734
-1.69806e-14	0.0620214
8.90555e-15	-0.114261
1	1.21156
-6.05189e-15	0.580191
2.73881e-16	-0.94101
1	0.794269
5.10656e-15	-1.22661
2.82716e-15	2.64929
1	3.94534
1	3.83992
-3.60463e-15	0.904038
6.34344e-15	-0.651394
1.23688e-14	8.85104
-9.18827e-16	0.316761
7.13858e-15	0.0600097
-8.21643e-16	0.486393
-1.54787e-14	-1.32542
1	2.00689
1	0.792269
-1.73164e-14	-654.217
4.24074e-16	502.567
-1.37117e-14	0.109794
8.48148e-16	-0.626905
5.93704e-15	-0.705249
-2.5091e-14	0.895246
-1.59028e-16	0.0775758
-8.56099e-15	18.249
1.06018e-16	0.461077
-2.79182e-15	1.33559
2.29707e-16	0.227325
4.59413e-16	178.189
1	0.231518
-1.51076e-14	-0.672591
-4.73549e-15	0.221118
1	1.38239
1	235776
1	4.91116
-1.09552e-15	0.233818
2.12037e-16	94.2131
1.76697e-16	2.85969
-6.26393e-15	0.668921
8.08391e-16	0.166047
-4.60827e-14	0.735776
1	1.13174
5.05797e-16	0.364394
-1.61457e-15	0.305961
0	0.579437
5.53947e-15	40.319
-2.3317e-13	7.55585
-4.51992e-14	0.781645
2.88017e-15	-193.594
9.22361e-15	-2.42523
1.05864e-14	-0.0107131
9.03278e-14	0.357233
-7.15625e-16	-0.0484072
-5.3716e-15	0.251431
5.56597e-16	2.84168
-4.68248e-16	-2.95166
-2.14952e-14	3.40446
3.53395e-17	5.83906
1	0.375141
-3.92268e-15	0.975352
1.80585e-14	0.540786
-1.20154e-15	2.76093
4.24074e-16	0.677804
1	1.41375
5.12423e-16	4.45057
-6.53781e-16	0.16896
5.1684e-16	0.570608
1.23688e-15	0.972345
3.00386e-16	0.393346
-4.39977e-15	0.333047
1.40474e-15	0.755601
-5.40694e-15	0.182476
4.17183e-14	0.154953
-3.35725e-15	0.524735
1.84119e-14	41.8514
-2.47376e-16	1.27407
-1.61855e-14	-0.0542847
-5.79568e-15	1.27782
8.48148e-16	-0.0257753
3.56045e-15	0.269639
-1.82882e-15	0.0407551
3.00386e-16	0.0307832
-2.77415e-15	0.551752
-3.33958e-15	1.40422
-5.83102e-16	0.511138
-1.76697e-16	4.27802
-3.66647e-16	0.209538
1.80938e-14	0.88669
1.28989e-15	0.123925
1.73164e-15	0.797282
1	0.268826
1	0.654744
1	0.631785
2.81444e-13	3.03308
-1.06018e-16	1.41955
-6.29396e-14	17.1762
2.58332e-14	0.0939072
2.81161e-12	-0.324563
-7.0679e-17	0.180461
8.19876e-15	0.544012
8.62284e-15	1.49988
3.88734e-15	4.0991
-1.11319e-15	0.25013
-1.37294e-14	0.349603
-7.86304e-16	0.355508
2.94025e-14	1.56777
1.99668e-15	-4.04785
3.93647e-13	0.107426
-1.94367e-15	0.444315
-1.02043e-15	0.034573
3.9916e-14	8.81419
-4.96078e-15	-0.906455
-6.00771e-16	28.8801
2.23222e-13	0.404065
6.02362e-14	-0.736098
-2.65753e-14	-16.4809
-2.12037e-16	0.446595
1	1.30759
-4.94753e-16	0.249485
9.27662e-16	0.185652
1	5.27832
-6.36111e-16	0.820747
1	0.16859
7.0679e-15	-10.9216
4.23509e-13	-0.191568
-1.20861e-14	0.443272
1	0.983805
-4.52346e-15	0.843287
-5.21037e-14	0.670621
1	8.52249
4.66481e-15	-1.73627
1.86239e-14	0.191887
9.40914e-16	0.316668
-3.8202e-14	2.69285
-5.40694e-14	-0.129152
2.33241e-15	0.340105
1	0.148938
-7.03256e-14	4.72226
-4.06404e-16	-0.392323
-3.98824e-13	1.36504
1.30756e-15	0.215563
-9.18827e-16	-19.9836
4.55969e-11	-0.921332
-1.23688e-16	-10.6275
-4.94753e-16	-0.556403
5.18828e-14	21.8094
8.7907e-14	8.31377
-7.13416e-16	0.492187
2.21093e-15	0.405921
8.40638e-15	0.0836961
-2.65046e-16	0.499529
1.27063e-13	0.550068
-8.17226e-15	0.246529
1.27222e-14	22.1091
-1.07785e-15	0.482074
3.84759e-15	3.61177
-3.78839e-14	0.216046
4.06404e-16	1.04033
-4.77083e-16	4.62898
2.29707e-15	-1.3398
7.49197e-15	3.6499
4.31142e-15	0.657416
2.65753e-14	1.39899
9.36497e-16	1.59708
1.50193e-15	102.736
2.4879e-14	0.473053
-3.71065e-14	0.0909953
7.05288e-14	0.311935
-1.97901e-14	0.582363
2.20872e-17	3.42149
-1.83765e-15	0.257615
-9.98341e-16	0.0471167
-1.21038e-15	0.134943
1	27.425
3.53395e-16	-916.894
3.10104e-15	0.000695434
-1.65212e-15	4.04263
1	2.03033
1	1.59835
-2.03202e-16	1.36894
3.6223e-15	2.03393
-1.08535e-12	0.538828
-4.32909e-16	0.796089
1	2.24335
1.40474e-15	1.10509
-2.29707e-16	-17.6495
-2.03555e-14	-34.5885
-2.16631e-14	0.999263
4.83268e-15	-0.24367
-7.33295e-16	-0.0837285
1	0.918873
-1.98785e-16	0.297838
9.18827e-16	0.481026
-5.00054e-15	0.591959
1	0.728667
1	1.49077
1.28989e-15	-4.3499
-7.69518e-15	1.25596
6.53781e-15	0.497205
-1.97194e-14	4.78181
-9.06458e-15	0.836797
-2.08503e-15	0.343356
-9.78904e-15	-2.40212
-2.78299e-16	2.72848
3.30424e-15	0.939919
3.95449e-14	-0.307787
2.26173e-15	0.50324
3.45444e-15	-19.7082
1.12468e-14	0.297529
1.09729e-14	-2.72063
1.19094e-14	2.41429
1.65658e-13	-3.62374
7.0679e-16	0.69029
2.20766e-13	3.28397
1	1.50134
-8.69352e-15	0.499339
1.17256e-13	0.703488
-5.07122e-15	-49.364
1.18564e-14	0.321551
1.76697e-17	0.276316
5.83102e-16	0.109974
-1.57261e-15	0.0729685
1	1.09918
9.66535e-15	0.328543
7.89838e-15	-0.0652713
-1.70336e-14	-0.11015
9.54166e-16	-19.3801
9.54166e-16	3.22124
-3.8202e-14	4.71752
-4.68248e-16	-1509.91
6.18441e-16	0.0753743
1	1.4822
-1.30049e-14	0.493369
-6.18441e-16	2.15323
-1.23688e-14	0.665516
-6.94775e-14	0.31539
-1.04252e-15	0.163852
3.35725e-16	5.79206
1.59028e-16	8.85911
1.2155e-13	0.684293
1.3429e-14	20.0722
-6.7145e-16	28.9868
2.48702e-15	1.17896
4.77083e-16	1.04445
-5.83278e-14	-3.40117
-5.76034e-15	5.00469
1.37824e-14	1.29473
-1.5196e-15	0.480151
1.65212e-14	-12754.5
7.0679e-17	3.12647
7.77469e-16	1.16672
-2.2794e-15	1.37384
1	80.9401
1	0.756556
7.76585e-15	0.477587
1.36057e-14	-2.83813
1	6.29552
-1.6212e-14	-2671.41
9.23244e-16	2.9072
1.04252e-15	228.167
-2.84925e-15	-0.925201
-3.12755e-15	-0.973175
-1	-578.43
-2.14687e-15	14.3047
-1.12203e-15	0.930649
-2.75613e-11	0.655772
3.2689e-15	1.61797
2.47376e-16	4.17478
1.73164e-15	44.3971
1	1.13545
-1.94367e-16	-56.5299
1.95295e-14	-0.119295
-3.83434e-14	6.00904
-3.75588e-13	0.201059
2.82716e-16	0.350516
6.43179e-15	0.524473
-1.32523e-15	0.313307
1.30756e-15	0.314612
1	3.01202
-6.53781e-16	-0.602247
3.79988e-14	1.15096
9.54166e-16	9.13151
4.61092e-14	0.696456
-6.18441e-16	0.55993
1.00859e-13	-0.233862
-1.06018e-16	-2.29686
1.74489e-15	3.08018
1	0.434769
-4.9917e-15	0.168927
6.46713e-15	0.174836
-6.8912e-16	-149.237
-2.57978e-15	3.78025
-8.83487e-18	1.53541
-1.04252e-15	0.171058
1.03368e-15	0.694042
6.24184e-15	1.33208
3.46327e-15	-9.17953
-1.60795e-15	20.7265
1.93484e-15	0.0224036
-2.29e-13	-6.28945
9.96574e-15	0.659502
1.43591e-12	-2.34896
3.50745e-15	0.06797
-3.45974e-14	3.44991
-2.66371e-15	0.383317
-3.16288e-15	0.693302
1	0.803979
-2.68722e-13	4.36713
-4.32909e-16	1.01394
2.52147e-14	494.668
5.1419e-14	-1593.33
9.01157e-16	-2.8355
-2.08503e-15	-0.315732
8.48148e-16	-0.121508
6.16674e-15	0.588065
1.37541e-13	0.114243
5.65432e-16	0.21678
4.92986e-15	1.00908
1.98961e-14	0.216482
-4.77083e-15	1.37411
-6.18441e-17	0.277058
-1.41358e-16	0.31368
3.23586e-13	-74.7833
1.34798e-14	3.7031
2.95968e-14	-0.699008
-5.65432e-15	-0.0836833
-5.3716e-15	0.236195
3.33958e-15	36.0151
-9.27108e-10	0.912222
1	5.77741
3.88734e-15	0.720861
-3.85201e-14	0.731357
6.84703e-16	-2.92085
-3.88734e-15	-0.884773
-5.07122e-15	0.0907239
5.3716e-15	0.132063
1	5.71151
5.07758e-13	40.224
-1.03368e-15	1.48597
9.38617e-14	68.0921
4.0287e-15	1.0898
-3.41026e-15	1.18976
-5.47762e-16	159.671
2.12037e-15	-3.98034
1	3.07238
1.80231e-15	0.0883982
6.49363e-16	0.61337
5.58982e-14	0.487807
-4.09055e-15	-1.33879
-1.66164e-13	-34.77
1	2.4932
-8.12808e-16	-0.899089
4.98287e-15	1.55771
2.16719e-14	0.402526
1	117.591
4.13119e-14	0.543126
1.17946e-14	-3.70829
-1.66979e-15	-2.89639
-8.56983e-16	-1.04497
1.83765e-15	0.357008
-1.41358e-15	0.580252
-4.63831e-16	0.669449
1	5.20963
2.09828e-15	-13.8384
-2.35714e-14	-4.2791
0	0.0643393
-3.63997e-15	1.10072
-4.9758e-14	1.07348
7.67309e-15	0.964764
5.08288e-13	2.74816
3.52511e-15	24.0972
-2.38542e-16	0.911522
9.89506e-16	0.801449
3.85201e-15	-30.8312
1.06743e-13	1.51042
-5.31859e-15	-1.02143
6.04305e-15	0.375137
1.28344e-13	1.557
-3.22473e-14	0.632441
1.14853e-15	11.0794
1	0.556025
1	4.47893
1	0.665611
7.42129e-16	0.463582
1.70513e-14	-0.325455
-3.18055e-16	0.487596
6.82052e-15	3.61957
-4.62947e-15	1.50017
-5.94658e-13	-0.242747
-2.82716e-16	-0.298359
1.32965e-15	-3.27303
1.87299e-15	7.55168
5.95117e-14	0.25724
6.57315e-15	0.87635
4.24074e-16	-307.843
5.12423e-16	0.0879837
3.00386e-16	0.293837
9.63001e-16	0.23678
-1.4786e-13	10.4421
-1.40114e-09	3.39056
-1.62562e-15	-0.694808
3.6223e-16	-3.12088
-1.21921e-15	0.249136
1.27222e-15	-0.139522
2.13804e-15	0.627366
1.99527e-13	210.925
4.73903e-14	2.64639
-2.56211e-15	0.729065
-9.98341e-16	0.462626
1.8942e-13	0.537505
-9.82438e-15	0.51353
1.22363e-15	-3.03398
6.53781e-14	-0.959747
-1.52667e-14	-3.88087
1.4301e-13	0.495513
-5.96354e-16	-587.198
4.05344e-14	0.256016
5.21258e-16	0.32026
1	1.07694
3.53395e-16	0.621393
-3.15405e-15	0.718305
1	1.77534
1.15207e-13	-72.7065
-5.56774e-14	0.439689
8.48148e-15	0.195474
-2.27056e-15	2.16026
-9.15293e-15	0.244707
-2.50469e-15	0.0932438
2.26173e-14	-4.07291
-1.22805e-15	-1.86294
3.37492e-15	0.106993
-1.06018e-16	0.685999
1.02485e-15	0.0812008
-9.47099e-14	-0.141415
-1.7228e-16	2.17625
-5.11539e-15	0.480728
1	0.452832
2.8572e-14	0.290165
-3.60551e-14	56.2053
1.76697e-15	-0.603612
3.18055e-16	-0.184268
1.59911e-15	4.69993
1.01336e-14	-0.440478
1.14853e-16	0.474771
-1.6963e-14	0.20274
5.44228e-14	0.928871
-3.81667e-15	0.360699
-2.22639e-15	-0.221657
-6.84703e-16	6.24848
2.59745e-14	69.2648
-2.01435e-15	41.8315
-1.88625e-15	0.134136
2.68669e-14	1.9417
-8.30478e-16	-0.0155864
1.73517e-14	1.86178
5.86812e-14	-256.712
5.05797e-16	1.58803
2.47376e-16	0.0467461
6.16232e-15	8.19483
-5.40694e-15	3.54325
-3.90501e-15	-5.06469
-6.14907e-15	2.03902
2.07911e-13	0.397082
1.39591e-15	-0.22759
-2.95403e-13	7.69287
7.50964e-16	-3.43322
3.87992e-13	5.19562
-1.94176e-12	0.285489
8.03974e-15	-5.03352
-4.07606e-12	-0.773447
2.12037e-16	2.50448
8.77833e-14	0.236774
-1.76697e-15	2.38424
2.38542e-15	3.64984
-1.00718e-15	-0.444367
6.18441e-17	0.803018
-2.59745e-15	40.808
1.2148e-14	-0.197923
-2.47376e-16	0.422707
-6.7145e-16	1.50964
1.11143e-14	-3232.63
-1.3217e-14	-1.47946
1	0.941573
1	2.09302
-1.43867e-13	2.23923
4.24074e-16	-0.0482677
-1.43302e-14	-0.051067
1	6.07396
-1.28282e-14	1.71462
-6.22859e-16	0.3098
-8.9992e-14	0.851995
3.2477e-14	0.501514
-4.75316e-15	0.235056
-1.90833e-15	0.221324
3.29718e-14	23.7574
-1.06018e-15	-0.0143629
-1.30756e-15	-18.6132
7.33295e-16	-0.16087
-1.19447e-14	2.58082
1.15737e-15	386.605
5.21258e-15	0.917795
-4.41744e-17	0.505325
-2.25289e-15	0.261583
3.44436e-13	-0.724391
-4.35206e-14	4.52733
-3.72832e-15	0.10845
8.30478e-16	5.95316
1	0.841895
-4.59413e-16	-0.0909978
3.10546e-15	-0.666741
1.20331e-14	31.5195
-7.28453e-13	10.984
1	0.191311
-3.62221e-13	1.28343
2.65859e-13	-15.4809
-1.01601e-15	0.0592202
-2.61512e-15	-0.0350931
1.94721e-14	3.57241
1.94367e-15	1.16747
-1.64329e-15	4.35371
1	34.2494
1	5.76515
0	1.31273
-5.95117e-14	4.85046
1	5.17757
-4.41744e-16	-364.689
1.41358e-16	14.958
-4.07288e-15	0.0515785
1.91717e-15	0.369574
-5.12423e-16	1.44716
2.82716e-16	0.100838
3.00386e-16	0.304996
-7.81003e-15	91278.5
-9.01157e-16	-1.39922
8.83487e-18	0.54337
-1.05135e-13	0.229701
-1.26339e-15	-1426.75
4.06404e-16	49.6263
9.54166e-16	0.16789
-1.87299e-15	0.203239
3.42055e-13	-5.78874
3.88734e-16	-0.191934
1.76697e-16	0.659862
4.17006e-15	0.943322
6.8912e-16	0.375608
2.12037e-16	72.4508
3.32191e-15	0.576269
2.19105e-15	8.13159
-4.41744e-16	1.77171
5.06768e-13	0.246175
-2.93318e-15	0.832043
-3.55131e-13	-1.72201
-2.93318e-14	-12.0577
1	-1.92479
-5.30092e-16	-136.727
3.89441e-14	0.896465
-7.00164e-16	0.824591
-1.22981e-14	0.810859
1	1.9136
7.96022e-15	0.386755
3.67531e-15	1.21122
-3.799e-15	-6.52844
2.8625e-15	0.868069
1.80938e-14	0.843507
1.76697e-16	-0.697215
6.00771e-16	0.81972
-4.59413e-15	0.571737
-1.21921e-14	18.2365
1	0.364195
1	1.17681
-1.59028e-15	1.13791
-6.62616e-18	0.71462
-1.46659e-15	1.51795
7.0679e-15	5.16084
1	-8.08184
8.12808e-16	-37.0206
3.799e-15	0.533577
-1.38531e-14	0.529182
1.66979e-15	191.781
-9.60793e-16	0.171236
-3.88734e-16	0.6062
-4.06404e-16	14.401
-2.12037e-16	0.338742
-1.12203e-15	0.775482
-3.33958e-15	0.202688
1.55494e-15	0.100073
1.44892e-15	-0.110676
-1.7228e-13	0.293288
-1.70866e-14	1.32624
1	382.775
-1.59558e-12	-0.256852
-2.14193e-13	0.334319
7.6563e-14	-1.22643
-2.85366e-15	0.545725
-4.0287e-15	-26691.4
-1.04546e-11	-0.148535
6.53781e-16	9.83296
7.73935e-15	-1647.01
1	5.92565
-1.13528e-15	0.508128
1.04252e-15	0.364746
-8.48148e-16	1.08304
-3.53395e-16	-614.632
-5.78684e-16	-0.21261
-3.71065e-15	-2.06519
-1.96134e-15	4.72612
4.14356e-14	0.607592
1.30756e-15	2.78738
-5.73825e-15	1.99262
-2.40309e-15	0.819568
-1.603e-13	0.602794
5.65432e-15	11.1096
-9.42504e-14	0.149536
-9.89506e-16	0.438152
3.23003e-14	0.585664
-2.73881e-16	0.209325
1	0.451018
7.0679e-17	0.261931
3.12136e-14	1157.68
2.53009e-14	-1.2714
5.42461e-15	17.444
1.60795e-15	6.80153
-4.1895e-14	0.151506
-5.3405e-13	0.763319
-9.01157e-16	-6.18122
-3.38376e-15	0.492233
-7.56442e-14	1.93286
9.54166e-16	1.9587
9.50632e-15	0.558047
8.92322e-16	0.291103
-2.72523e-14	-0.155283
-2.79889e-14	2.98665
2.33947e-14	0.488188
1.93784e-13	3.71526
3.22473e-16	0.153581
-8.16342e-14	0.723144
6.36111e-16	3.15145e+06
1.30668e-14	0.234996
-9.39589e-15	3.54806
-2.51794e-16	-0.638571
5.725e-14	-0.160709
1.00718e-13	1.19926
-1.37647e-14	1.36763
1.5461e-14	1.10753
-1.33495e-14	-28.6517
7.63333e-15	8.61038
-3.23356e-15	1.28877
5.79568e-15	1.20163
-5.34333e-14	12.0855
2.65046e-15	0.190263
3.71065e-15	0.23408
3.51275e-14	41.1905
1.47564e-12	1.14544
1	2.683
2.15571e-15	1.61644
1.89773e-14	-5.12455
1	0.955744
-5.12776e-14	-1.23437
-4.24957e-15	0.732577
-1.5196e-15	0.450543
-1.24395e-14	0.270782
-1.32523e-16	0.323397
3.46327e-15	0.493256
-2.14687e-15	4.12608
4.15911e-13	2.27971
1	6351.18
2.20872e-14	53.3372
-1.76697e-16	0.483674
1.76697e-17	0.630155
9.89506e-16	0.351263
2.199e-11	0.722346
1.09323e-13	0.480265
1	0.898396
-5.24792e-14	0.499626
-1.46659e-15	-1.47645
1.57813e-13	0.346983
9.89506e-16	0.800137
-5.83102e-15	3.54648
-1.13086e-15	0.601844
1.45775e-15	0.54299
-9.69716e-14	0.678377
3.69121e-14	1.58662
1.49839e-14	-51.3205
-9.38617e-14	0.609577
-2.38542e-16	1.00866
4.65598e-15	-0.14793
-5.76034e-15	0.252713
-7.38595e-15	0.599791
1	5.23441
2.08503e-15	0.280231
-7.17215e-14	0.362983
9.45332e-16	0.113241
-7.91605e-15	-6.06354
-6.97955e-16	0.41543
1	0.430498
1	1.65956
2.12037e-15	0.666775
1	-17.7907
2.82716e-16	1.45271
-3.07454e-15	98.8623
-1	-4.16771
6.73217e-15	0.399695
-1.76697e-16	2.04794
-1.89066e-15	0.088943
7.46547e-16	0.210786
-3.18055e-16	0.905051
1	0.697962
-2.97417e-13	0.892422
-1.5249e-14	-1.13473
-1.81733e-14	-1.55027
1	0.470516
-1.6288e-13	124.579
-2.54444e-15	0.757461
-9.93482e-15	4232.2
-9.01157e-16	0.757141
-1.59028e-16	0.0246955
-3.53395e-16	0.400957
