0.0102	6.9411	-5.22101	11.963	0.199087	
0.0103	6.9411	-5.22034	11.9595	0.201918	
0.0104	6.9411	-5.21966	11.956	0.204774	
0.0105	6.9411	-5.21897	11.9524	0.207656	
0.0106	6.9411	-5.21827	11.9488	0.210564	
0.0107	6.9411	-5.21757	11.9452	0.213497	
0.0108	6.9411	-5.21687	11.9415	0.216456	
0.0109	6.9411	-5.21615	11.9378	0.219441	
0.011	6.9411	-5.21544	11.9341	0.222451	
0.0111	6.9411	-5.21471	11.9303	0.225486	
0.0112	6.9411	-5.21398	11.9265	0.228546	
0.0113	6.9411	-5.21324	11.9227	0.231632	
0.0114	6.9411	-5.2125	11.9189	0.234742	
0.0115	6.9411	-5.21175	11.915	0.237878	
0.0116	6.9411	-5.21099	11.9111	0.241038	
0.0117	6.9411	-5.21023	11.9071	0.244223	
0.0118	6.9411	-5.20946	11.9031	0.247433	
0.0119	6.9411	-5.20869	11.8991	0.250668	
0.012	6.9411	-5.20791	11.8951	0.253927	
0.0121	6.9411	-5.20712	11.891	0.257211	
0.0122	6.9411	-5.20633	11.8869	0.260519	
0.0123	6.9411	-5.20553	11.8828	0.263851	
0.0124	6.9411	-5.20473	11.8786	0.267208	
0.0125	6.9411	-5.20392	11.8744	0.270589	
0.0126	6.9411	-5.2031	11.8702	0.273994	
0.0127	6.9411	-5.20228	11.866	0.277422	
0.0128	6.9411	-5.20145	11.8617	0.280875	
0.0129	6.9411	-5.20062	11.8574	0.284352	
0.013	6.9411	-5.19977	11.853	0.287852	
0.0131	6.9411	-5.19893	11.8486	0.291376	
0.0132	6.9411	-5.19808	11.8442	0.294923	
0.0133	6.9411	-5.19722	11.8398	0.298494	
0.0134	6.9411	-5.19635	11.8354	0.302088	
0.0135	6.9411	-5.19548	11.8309	0.305706	
0.0136	6.9411	-5.19461	11.8264	0.309346	
0.0137	6.9411	-5.19373	11.8218	0.31301	
0.0138	6.9411	-5.19284	11.8172	0.316697	
0.0139	6.9411	-5.19195	11.8126	0.320406	
0.014	6.9411	-5.19105	11.808	0.324139	
0.0141	6.9411	-5.19014	11.8033	0.327894	
0.0142	6.9411	-5.18923	11.7987	0.331672	
0.0143	6.9411	-5.18832	11.7939	0.335472	
0.0144	6.9411	-5.18739	11.7892	0.339295	
0.0145	6.9411	-5.18647	11.7844	0.34314	
0.0146	6.9411	-5.18553	11.7796	0.347007	
0.0147	6.9411	-5.18459	11.7748	0.350896	
0.0148	6.9411	-5.18365	11.7699	0.354808	
0.0149	6.9411	-5.1827	11.7651	0.358741	
0.015	6.9411	-5.18174	11.7601	0.362696	
0.0151	6.9411	-5.18078	11.7552	0.366673	
0.0152	6.9411	-5.17981	11.7502	0.370672	
0.0153	6.9411	-5.17884	11.7452	0.374692	
0.0154	6.9411	-5.17786	11.7402	0.378733	
0.0155	6.9411	-5.17687	11.7352	0.382796	
0.0156	6.9411	-5.17588	11.7301	0.386881	
0.0157	6.9411	-5.17489	11.725	0.390986	
0.0158	6.9411	-5.17389	11.7199	0.395112	
0.0159	6.9411	-5.17288	11.7147	0.39926	
0.016	6.9411	-5.17187	11.7095	0.403428	
0.0161	6.9411	-5.17085	11.7043	0.407617	
0.0162	6.9411	-5.16983	11.6991	0.411826	
0.0163	6.9411	-5.1688	11.6938	0.416056	
0.0164	6.9411	-5.16776	11.6886	0.420307	
0.0165	6.9411	-5.16672	11.6832	0.424577	
0.0166	6.9411	-5.16568	11.6779	0.428869	
0.0167	6.9411	-5.16463	11.6725	0.43318	
0.0168	6.9411	-5.16357	11.6672	0.437511	
0.0169	6.9411	-5.16251	11.6617	0.441862	
0.017	6.9411	-5.16144	11.6563	0.446233	
0.0171	6.9411	-5.16037	11.6508	0.450623	
0.0172	6.9411	-5.15929	11.6454	0.455034	
0.0173	6.9411	-5.15821	11.6398	0.459463	
