0.9	5.65126	-3.37981	6.09855	2.93251	0.11096	
0.91	5.65266	-3.44809	6.34243	2.75833	0.0650026	
0.92	5.65351	-3.50161	6.51347	2.64164	0.0288916	
0.93	5.65383	-3.53738	6.59591	2.5953	0.0138885	
0.94	5.65257	-3.55746	6.59395	2.61608	0.0160778	
0.95	5.65055	-3.5656	6.53118	2.68497	0.0297346	
0.96	5.64886	-3.56667	6.44107	2.77447	0.0514052	
0.97	5.64788	-3.56526	6.35443	2.85871	0.0744742	
0.98	5.64728	-3.56407	6.2901	2.92125	0.096431	
0.99	5.64807	-3.56194	6.25155	2.95846	0.115984	
1	5.64928	-3.55754	6.2287	2.97811	0.134322	
1.01	5.65024	-3.54786	6.20304	2.99506	0.161965	
1.02	5.65129	-3.52875	6.15422	3.02581	0.193374	
1.03	5.65168	-3.49818	6.06698	3.08287	0.223051	
1.04	5.65152	-3.45529	5.93598	3.17083	0.240656	
1.05	5.65062	-3.40176	5.76679	3.28559	0.261231	
1.06	5.6499	-3.33988	5.57287	3.41691	0.24301	
1.07	5.64933	-3.27368	5.37037	3.55264	0.220454	
1.08	5.64903	-3.20695	5.17358	3.68241	0.198836	
1.09	5.64898	-3.14285	4.9923	3.79954	0.180009	
1.1	5.64903	-3.08376	4.83151	3.90127	0.158389	
1.11	5.64953	-3.03129	4.69224	3.98859	0.145696	
1.12	5.64918	-2.99	4.57299	4.0662	0.133907	
1.13	5.64939	-2.95766	4.47131	4.13573	0.116828	
1.14	5.65004	-2.93091	4.3849	4.19606	0.0848072	
1.15	5.65016	-2.91005	4.3117	4.24851	0.0609699	
1.16	5.65019	-2.8943	4.25033	4.29416	0.0371569	
1.17	5.65009	-2.8829	4.19996	4.33303	0.0183818	
1.18	5.65012	-2.87454	4.15996	4.36469	0.00945366	
1.19	5.64989	-2.8691	4.12962	4.38937	0.0116957	
1.2	5.65002	-2.866	4.10791	4.40811	0.0256297	
1.21	5.64992	-2.86624	4.09374	4.42242	0.0466519	
1.22	5.64974	-2.86965	4.08671	4.43268	0.0703284	
1.23	5.64946	-2.87592	4.08812	4.43726	0.0901482	
1.24	5.64905	-2.88549	4.10163	4.43291	0.112125	
1.25	5.64845	-2.89939	4.13276	4.41508	0.088726	
1.26	5.64807	-2.918	4.18713	4.37894	0.0501374	
1.27	5.64767	-2.94186	4.26798	4.32155	0.0294387	
1.28	5.64808	-2.96963	4.37367	4.24404	0.0418038	
1.29	5.64804	-3.00086	4.49617	4.15273	0.089078	
1.3	5.64892	-3.0321	4.62207	4.05894	0.172063	
1.31	5.6495	-3.06253	4.73587	3.97617	0.290972	
1.32	5.64973	-3.09024	4.82522	3.91475	0.411746	
1.33	5.64933	-3.11414	4.88574	3.87773	0.50796	
1.34	5.64852	-3.1345	4.923	3.86003	0.476412	
1.35	5.64736	-3.1535	4.95045	3.8504	0.432132	
1.36	5.64651	-3.1731	4.98394	3.83567	0.400386	
1.37	5.64616	-3.19485	5.03516	3.80585	0.371687	
1.38	5.64689	-3.21831	5.10712	3.75808	0.343626	
1.39	5.64792	-3.24275	5.1931	3.69757	0.319319	
1.4	5.64887	-3.26605	5.27972	3.63519	0.294893	
1.41	5.64954	-3.28584	5.35253	3.58285	0.261339	
1.42	5.64978	-3.30052	5.40116	3.54915	0.216041	
1.43	5.64953	-3.30943	5.42159	3.53737	0.157474	
1.44	5.64917	-3.31159	5.41543	3.54533	0.103079	
1.45	5.64889	-3.30642	5.38725	3.56805	0.0412613	
1.46	5.64882	-3.29451	5.34177	3.60156	0.00972899	
1.47	5.64872	-3.27755	5.28205	3.64423	0.0186648	
1.48	5.64872	-3.25604	5.2091	3.69567	0.00456166	
1.49	5.64885	-3.22963	5.12306	3.75542	0.0926434	
1.5	5.6488	-3.19815	5.02439	3.82256	0.192688	
1.51	5.64864	-3.16183	4.91515	3.89531	0.302954	
1.52	5.64861	-3.12135	4.79899	3.97097	0.414418	
1.53	5.64848	-3.07857	4.68048	4.04658	0.519716	
1.54	5.64852	-3.03556	4.5639	4.12018	0.614746	
1.55	5.64899	-2.99455	4.45233	4.19121	0.699934	
1.56	5.64852	-2.95805	4.34714	4.25944	0.741819	
1.57	5.64846	-2.9242	4.24822	4.32445	0.742074	
1.58	5.64853	-2.89219	4.15455	4.38617	0.710158	
1.59	5.64855	-2.86133	4.06516	4.44472	0.66247	
1.6	5.64851	-2.83115	3.97995	4.49972	0.603275	
1.61	5.64829	-2.80185	3.90011	4.55003	0.535383	
1.62	5.64828	-2.77376	3.82807	4.59396	0.484112	
1.63	5.64842	-2.7492	3.7669	4.63072	0.416824	
1.64	5.64812	-2.73248	3.71936	4.66123	0.373492	
1.65	5.64807	-2.72343	3.68761	4.68388	0.35965	
1.66	5.64833	-2.71977	3.67261	4.6955	0.374328	
1.67	5.64701	-2.72243	3.67384	4.69559	0.383553	
1.68	5.64611	-2.72876	3.68936	4.68551	0.407979	
1.69	5.64666	-2.73712	3.71611	4.66767	0.402835	
1.7	5.64712	-2.74821	3.75027	4.64506	0.381073	
1.71	5.64697	-2.76162	3.78753	4.62106	0.362562	
1.72	5.64705	-2.77544	3.82343	4.59906	0.337606	
1.73	5.64722	-2.78857	3.85366	4.58212	0.309792	
1.74	5.64728	-2.79984	3.87448	4.57264	0.275885	
1.75	5.64739	-2.80783	3.88324	4.57199	0.280608	
1.76	5.64744	-2.81177	3.87882	4.5804	0.281909	
1.77	5.64736	-2.81138	3.86192	4.59682	0.297312	
1.78	5.6467	-2.80748	3.8351	4.61908	0.315865	
1.79	5.64631	-2.80006	3.8022	4.64417	0.357245	
1.8	5.64602	-2.79056	3.76785	4.66874	0.394528	
1.81	5.64583	-2.78041	3.73667	4.68957	0.415067	
1.82	5.64569	-2.77115	3.71275	4.70408	0.416062	
1.83	5.64637	-2.7634	3.69936	4.71042	0.414101	
1.84	5.64633	-2.76006	3.6989	4.70749	0.388432	
1.85	5.6462	-2.76141	3.71302	4.6946	0.311148	
1.86	5.64614	-2.76793	3.74282	4.67125	0.234529	
1.87	5.6461	-2.78011	3.78898	4.63723	0.139245	
1.88	5.64634	-2.79786	3.85187	4.59232	0.0453615	
1.89	5.64647	-2.82135	3.93138	4.53644	0.0560829	
1.9	5.64648	-2.85	4.02659	4.4699	0.141825	
1.91	5.64686	-2.88252	4.13559	4.39379	0.198317	
1.92	5.64718	-2.91832	4.25539	4.31011	0.207981	
1.93	5.64734	-2.95641	4.38217	4.22158	0.18845	
1.94	5.64756	-2.9955	4.51178	4.13128	0.124337	
1.95	5.6477	-3.03475	4.64005	4.0424	0.0938691	
1.96	5.64783	-3.07314	4.76293	3.95805	0.0648186	
1.97	5.64814	-3.10929	4.87608	3.88136	0.0276764	
1.98	5.64917	-3.14118	4.9746	3.81575	0.0092415	
1.99	5.64937	-3.16847	5.05285	3.76499	0.0580107	
2	5.64946	-3.18842	5.10506	3.73283	0.112083	
2.01	5.64948	-3.19912	5.12616	3.72244	0.178712	
2.02	5.64972	-3.19872	5.11264	3.7358	0.24933	
2.03	5.64967	-3.18691	5.06323	3.77334	0.309026	
2.04	5.64908	-3.16393	4.9792	3.83382	0.323561	
2.05	5.64899	-3.12974	4.86446	3.91426	0.338558	
2.06	5.64871	-3.08677	4.72517	4.01031	0.341761	
2.07	5.64929	-3.03675	4.56929	4.11675	0.36995	
2.08	5.64902	-2.98419	4.40556	4.22765	0.399713	
2.09	5.64875	-2.93091	4.24271	4.33695	0.458557	
2.1	5.64802	-2.88001	4.08868	4.43936	0.545691	
2.11	5.64791	-2.83285	3.94988	4.53087	0.655339	
2.12	5.64778	-2.79188	3.83099	4.60867	0.760629	
2.13	5.6478	-2.75808	3.7349	4.67097	0.819519	
2.14	5.64758	-2.73252	3.66297	4.71714	0.813994	
2.15	5.64771	-2.71492	3.61503	4.7476	0.782668	
2.16	5.64779	-2.70572	3.58992	4.76359	0.743063	
2.17	5.64788	-2.70453	3.58574	4.76667	0.692541	
2.18	5.64834	-2.71038	3.60012	4.7586	0.642523	
2.19	5.64847	-2.72326	3.63047	4.74126	0.57171	
2.2	5.64857	-2.74209	3.67424	4.71643	0.491024	
2.21	5.64855	-2.76576	3.72907	4.68525	0.419059	
2.22	5.64821	-2.79258	3.79281	4.64797	0.339099	
2.23	5.64825	-2.82006	3.86334	4.60496	0.281832	
2.24	5.6487	-2.84724	3.93881	4.55714	0.251362	
2.25	5.64892	-2.87424	4.01743	4.50573	0.247079	
2.26	5.64907	-2.90091	4.09763	4.45235	0.26608	
2.27	5.64931	-2.92786	4.17815	4.39902	0.301366	
2.28	5.64976	-2.95591	4.25827	4.3474	0.367666	
2.29	5.65042	-2.98492	4.33806	4.29728	0.411243	
2.3	5.65013	-3.01512	4.41848	4.24676	0.446563	
2.31	5.65022	-3.04463	4.50156	4.19328	0.492477	
2.32	5.64997	-3.0737	4.58966	4.13401	0.508232	
2.33	5.64982	-3.10146	4.68475	4.06653	0.495238	
2.34	5.65033	-3.12656	4.78701	3.98989	0.42313	
2.35	5.65068	-3.1484	4.89279	3.90629	0.348763	
2.36	5.65196	-3.1638	4.99336	3.82239	0.283456	
2.37	5.6529	-3.17133	5.07471	3.74952	0.24837	
2.38	5.65379	-3.16804	5.11998	3.70186	0.251007	
2.39	5.65429	-3.15284	5.11492	3.69221	0.287771	
2.4	5.65391	-3.12724	5.05396	3.72718	0.348439	
2.41	5.6529	-3.09388	4.94349	3.80329	0.433008	
2.42	5.6518	-3.05545	4.80007	3.90718	0.525236	
2.43	5.65077	-3.01535	4.64481	4.02131	0.614438	
2.44	5.65011	-2.97712	4.49727	4.12995	0.668574	
2.45	5.64986	-2.9441	4.3718	4.22215	0.738607	
2.46	5.64992	-2.91906	4.27672	4.29225	0.762503	
2.47	5.65002	-2.90404	4.21548	4.33858	0.761604	
2.48	5.65015	-2.8998	4.18846	4.36149	0.737408	
2.49	5.65041	-2.90613	4.19465	4.36189	0.71004	
2.5	5.65173	-2.92241	4.23241	4.34173	0.673038	
2.51	5.65053	-2.95313	4.30015	4.3035	0.640777	
2.52	5.64977	-2.99244	4.39603	4.24618	0.602576	
2.53	5.64999	-3.03588	4.51712	4.16875	0.575689	
2.54	5.65035	-3.08225	4.65811	4.07449	0.532451	
2.55	5.65105	-3.12893	4.81037	3.9696	0.489936	
2.56	5.65183	-3.17306	4.96145	3.86344	0.448646	
2.57	5.65208	-3.21169	5.0963	3.76747	0.428206	
2.58	5.65264	-3.24046	5.20024	3.69286	0.428347	
2.59	5.65375	-3.25639	5.26246	3.64768	0.438205	
2.6	5.65364	-3.25997	5.27845	3.63517	0.456003	
2.61	5.65316	-3.25052	5.24968	3.654	0.46529	
2.62	5.65202	-3.22965	5.18138	3.70029	0.458683	
2.63	5.65176	-3.19785	5.08009	3.76952	0.450369	
2.64	5.65147	-3.1577	4.95249	3.85668	0.4346	
2.65	5.65138	-3.10999	4.80517	3.9562	0.413654	
2.66	5.65162	-3.05593	4.64491	4.06264	0.377894	
2.67	5.65134	-2.99869	4.47902	4.17101	0.343704	
2.68	5.65087	-2.94103	4.31532	4.27657	0.247636	
2.69	5.65072	-2.88578	4.16177	4.37474	0.0999636	
2.7	5.65044	-2.83649	4.02587	4.46106	0.022783	
2.71	5.64969	-2.79614	3.91437	4.53145	0.00494946	
2.72	5.65033	-2.76667	3.83257	4.58443	0.0134631	
2.73	5.64986	-2.75406	3.78451	4.6194	0.0537401	
2.74	5.64972	-2.75701	3.77303	4.63369	0.107259	
2.75	5.64975	-2.77483	3.79984	4.62474	0.149346	
2.76	5.64959	-2.80699	3.86521	4.59137	0.17832	
2.77	5.64962	-2.85184	3.96804	4.53342	0.167103	
2.78	5.64977	-2.90748	4.10537	4.45189	0.10166	
2.79	5.65038	-2.97087	4.2718	4.34946	0.029012	
2.8	5.65079	-3.03928	4.45891	4.23115	0.048394	
2.81	5.65157	-3.10829	4.65508	4.10478	0.0923545	
2.82	5.65224	-3.1743	4.84603	3.98051	0.111539	
2.83	5.65316	-3.23298	5.01684	3.8693	0.10723	
2.84	5.65325	-3.28204	5.15488	3.7804	0.0939397	
2.85	5.65317	-3.31847	5.25268	3.71895	0.0715901	
2.86	5.65266	-3.34147	5.30944	3.68468	0.0521935	
2.87	5.65219	-3.35056	5.32984	3.67291	0.0263775	
2.88	5.65184	-3.34624	5.32069	3.67739	0.00151066	
2.89	5.65181	-3.32892	5.28705	3.69369	0.0155818	
2.9	5.65212	-3.29912	5.22998	3.72125	0.0305414	
2.91	5.65269	-3.25759	5.14719	3.76309	0.057125	
2.92	5.65271	-3.20697	5.03617	3.82352	0.0818713	
2.93	5.65275	-3.15103	4.89839	3.9054	0.110714	
2.94	5.65116	-3.0961	4.74152	4.00573	0.143033	
2.95	5.65015	-3.04205	4.57879	4.11341	0.171123	
2.96	5.64947	-2.99075	4.42559	4.21462	0.194033	
2.97	5.6491	-2.94519	4.29561	4.29868	0.198512	
2.98	5.64903	-2.90849	4.1982	4.35932	0.175484	
2.99	5.64922	-2.88291	4.13728	4.39484	0.138594	
3	5.64897	-2.86938	4.11151	4.40683	0.102969	
3.01	5.64949	-2.86478	4.11465	4.39962	0.0838723	
3.02	5.65031	-2.86667	4.13642	4.38055	0.0428023	
3.03	5.651	-2.87227	4.16435	4.35892	0.0141755	
3.04	5.65144	-2.87858	4.18635	4.34368	0.0049806	
3.05	5.65151	-2.88298	4.19385	4.34064	0.0193201	
3.06	5.65127	-2.88367	4.18413	4.35082	0.0309928	
3.07	5.65078	-2.88038	4.16042	4.37074	0.0382287	
3.08	5.6503	-2.87394	4.12992	4.39432	0.0423525	
3.09	5.64985	-2.86614	4.10087	4.41512	0.0290215	
3.1	5.6495	-2.85867	4.08012	4.42805	0.0174556	
3.11	5.64956	-2.85271	4.07203	4.43024	0.0152091	
3.12	5.64955	-2.85002	4.07845	4.42111	0.0668321	
3.13	5.64983	-2.85172	4.09948	4.40206	0.0929602	
3.14	5.65107	-2.85961	4.13424	4.37644	0.0840421	
3.15	5.65142	-2.8769	4.18158	4.34675	0.0466807	
3.16	5.65122	-2.90132	4.24068	4.31187	0.0124133	
3.17	5.65109	-2.92969	4.31131	4.26947	0.0106961	
3.18	5.65067	-2.96129	4.39393	4.21803	0.0355671	
3.19	5.65105	-2.99467	4.48945	4.15627	0.0544254	
3.2	5.65084	-3.03128	4.59906	4.08306	0.0463647	
3.21	5.65073	-3.07041	4.72356	3.99758	0.022776	
3.22	5.6507	-3.11193	4.86307	3.89955	0.021857	
3.23	5.65122	-3.15482	5.01625	3.78979	0.0811868	
3.24	5.65141	-3.19878	5.17952	3.67068	0.15504	
3.25	5.65208	-3.241	5.34627	3.54681	0.235812	
3.26	5.65249	-3.27941	5.50617	3.42574	0.310941	
3.27	5.65324	-3.31004	5.64501	3.31828	0.386296	
3.28	5.65463	-3.32931	5.74643	3.2375	0.462466	
3.29	5.65507	-3.33669	5.79604	3.19572	0.523957	
3.3	5.65487	-3.3315	5.78689	3.19947	0.574499	
3.31	5.65404	-3.31479	5.72279	3.24604	0.605171	
3.32	5.65291	-3.28888	5.61741	3.32438	0.621451	
3.33	5.65237	-3.25686	5.48977	3.41946	0.633562	
3.34	5.65161	-3.22376	5.35831	3.51706	0.647916	
3.35	5.65142	-3.19245	5.2367	3.60717	0.687553	
3.36	5.6515	-3.16588	5.13248	3.6849	0.71096	
3.37	5.6512	-3.14685	5.04784	3.75021	0.726139	
3.38	5.65103	-3.13492	4.98127	3.80467	0.73686	
3.39	5.65097	-3.12784	4.92968	3.84913	0.730833	
3.4	5.65117	-3.12321	4.88944	3.88494	0.717181	
3.41	5.65123	-3.1198	4.85689	3.91414	0.694718	
3.42	5.65145	-3.11634	4.82853	3.93926	0.661517	
3.43	5.65115	-3.11332	4.80138	3.9631	0.622759	
3.44	5.65123	-3.10999	4.77312	3.9881	0.577675	
3.45	5.65113	-3.10712	4.74303	4.01522	0.527387	
3.46	5.65098	-3.10472	4.71252	4.04318	0.463451	
3.47	5.65068	-3.10349	4.68518	4.069	0.390184	
3.48	5.65035	-3.10442	4.66623	4.08854	0.310667	
3.49	5.65049	-3.10796	4.66131	4.09714	0.224099	
3.5	5.65053	-3.11501	4.67448	4.09106	0.14297	
3.51	5.65008	-3.12539	4.70625	4.06923	0.0638294	
3.52	5.65062	-3.13585	4.75184	4.03463	0.00480046	
3.53	5.65142	-3.14441	4.80099	3.99484	0.023951	
3.54	5.65227	-3.14809	4.83955	3.9608	0.0195831	
3.55	5.65285	-3.14423	4.85343	3.94365	0.0237356	
3.56	5.65266	-3.13148	4.83364	3.9505	0.0628331	
3.57	5.65229	-3.10936	4.78012	3.98153	0.048203	
3.58	5.65168	-3.07993	4.70201	4.0296	0.0261059	
